SR_NUMBER,SR_TYPE,SR_SHORT_CODE,CREATED_DEPARTMENT,OWNER_DEPARTMENT,STATUS,ORIGIN,CREATED_DATE,LAST_MODIFIED_DATE,CLOSED_DATE,STREET_ADDRESS,CITY,STATE,ZIP_CODE,STREET_NUMBER,STREET_DIRECTION,STREET_NAME,STREET_TYPE,DUPLICATE,LEGACY_RECORD,LEGACY_SR_NUMBER,PARENT_SR_NUMBER,COMMUNITY_AREA,WARD,ELECTRICAL_DISTRICT,ELECTRICITY_GRID,POLICE_SECTOR,POLICE_DISTRICT,POLICE_BEAT,PRECINCT,SANITATION_DIVISION_DAYS,CREATED_HOUR,CREATED_DAY_OF_WEEK,CREATED_MONTH,X_COORDINATE,Y_COORDINATE,LATITUDE,LONGITUDE,LOCATION
SR22-00637581,Lead Inspection Request,HDF,,Health,Completed,Internet,04/18/2022 07:48:54 PM,04/19/2022 09:18:10 AM,04/19/2022 09:18:10 AM,3342 W BRYN MAWR AVE,,,60659,3342,W,BRYN MAWR,AVE,false,false,,,13,39,,H008,1,17,1711,16,,19,2,4,1152903.001829,1937083.83665,41.983221954,-87.713028456,"(41.983221954049725, -87.71302845626052)"
SR22-00632436,Lead Inspection Request,HDF,,Health,Completed,Internet,04/18/2022 08:51:42 AM,04/19/2022 09:22:13 AM,04/19/2022 09:22:13 AM,4844 N TALMAN AVE,,,60625,4844,N,TALMAN,AVE,false,false,,,4,40,,J010,3,20,2031,6,,8,2,4,1157742.695978,1932285.566464,41.969957704,-87.695360393,"(41.96995770427772, -87.69536039336256)"
SR22-00624912,Lead Inspection Request,HDF,,Health,Completed,Internet,04/16/2022 08:54:18 AM,04/18/2022 03:43:15 PM,04/18/2022 03:43:15 PM,2448 N CLARK ST,,,60614,2448,N,CLARK,ST,false,false,,,7,43,,O016,3,19,1935,37,,8,7,4,1172498.70039,1916648.52179,41.926734796,-87.641566372,"(41.92673479581349, -87.64156637210242)"
SR22-00620677,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,04/15/2022 01:02:34 PM,04/18/2022 02:23:39 PM,04/18/2022 02:23:39 PM,6131 S MICHIGAN AVE,,,60637,6131,S,MICHIGAN,AVE,false,false,,,40,20,,Q036,1,03,0311,23,,13,6,4,1178310.121,1864264.23871,41.782858228,-87.621807292,"(41.78285822834352, -87.6218072917354)"
SR22-00602920,Lead Inspection Request,HDF,,Health,Completed,Internet,04/13/2022 07:47:33 AM,04/13/2022 12:42:40 PM,04/13/2022 12:42:40 PM,6711 S LANGLEY AVE,,,60637,6711,S,LANGLEY,AVE,false,false,,,42,20,,R038,2,03,0321,8,,7,4,4,1182126.136923,1860589.44726,41.772686748,-87.607930383,"(41.77268674831708, -87.60793038254525)"
SR22-00602881,Lead Inspection Request,HDF,,Health,Completed,Internet,04/13/2022 07:41:13 AM,04/13/2022 10:58:31 AM,04/13/2022 10:58:31 AM,749 E 65TH ST,,,60637,749,E,65TH,ST,false,false,,,42,20,,R037,2,03,0321,18,,7,4,4,1182570.89195,1862031.566581,41.776633756,-87.606255355,"(41.77663375570008, -87.6062553547643)"
SR22-00601003,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,04/12/2022 05:32:37 PM,04/13/2022 12:59:50 PM,04/13/2022 12:59:50 PM,6300 N OAKLEY AVE,,,60659,6300,N,OAKLEY,AVE,false,false,,,2,50,,K007,1,24,2413,31,,17,3,4,1159807.308077,1941842.452882,41.996139766,-87.687503758,"(41.99613976638889, -87.6875037575271)"
SR22-00585662,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,04/10/2022 12:02:25 PM,04/11/2022 09:47:32 AM,04/11/2022 09:47:32 AM,3731 N PULASKI RD,,,60618,3731,N,PULASKI,RD,false,false,,,16,30,,G013,3,17,1732,15,,12,1,4,1149138.642341,1924654.537618,41.949189049,-87.727196518,"(41.949189048675436, -87.72719651838582)"
SR22-00577076,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,04/08/2022 02:17:18 PM,04/11/2022 02:24:12 PM,04/11/2022 02:24:12 PM,727 W 47TH PL,,,60609,727,W,47TH,PL,true,false,,SR22-00577045,61,11,,O033,3,09,0935,28,,14,6,4,1172118.88414,1873298.654301,41.807787986,-87.644240677,"(41.80778798577823, -87.64424067725638)"
SR22-00577045,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,04/08/2022 02:14:52 PM,04/11/2022 02:24:11 PM,04/11/2022 02:24:11 PM,735 W 47TH PL,,,60609,735,W,47TH,PL,false,false,,,61,11,,O033,3,09,0935,28,,14,6,4,1172046.634596,1873298.849329,41.80779011,-87.644505663,"(41.80779011028785, -87.64450566266257)"
SR22-00574696,Lead Inspection Request,HDF,,Health,Completed,Alderman's Office,04/08/2022 10:00:34 AM,04/08/2022 10:51:19 AM,04/08/2022 10:51:19 AM,4245 N RIDGEWAY AVE,,,60618,4245,N,RIDGEWAY,AVE,false,false,,,16,35,,G012,2,17,1723,31,,10,6,4,1150703.642353,1928151.036259,41.958753185,-87.721351999,"(41.95875318485831, -87.72135199863654)"
SR22-00567759,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,04/07/2022 11:23:30 AM,04/08/2022 09:13:37 AM,04/08/2022 09:13:37 AM,7311 S STEWART AVE,,,60621,7311,S,STEWART,AVE,false,false,,,69,6,,P039,3,07,0731,10,,11,5,4,1174987.063614,1856394.93942,41.761338791,-87.634225106,"(41.76133879142284, -87.63422510609982)"
SR22-00560108,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,04/06/2022 12:19:30 PM,04/06/2022 03:58:40 PM,04/06/2022 03:58:40 PM,5055 N WINCHESTER AVE,,,60640,5055,N,WINCHESTER,AVE,false,false,,,4,40,,L010,3,20,2032,13,,12,4,4,1162590.497723,1933812.537858,41.974047336,-87.677491863,"(41.97404733571534, -87.67749186348082)"
SR22-00557685,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,04/06/2022 08:26:23 AM,04/06/2022 12:10:44 PM,04/06/2022 12:10:44 PM,3650 W DOUGLAS BLVD,,,60623,3650,W,DOUGLAS,BLVD,false,false,,,29,24,,G025,1,10,1011,24,,8,4,4,1152051.44043,1893236.77929,41.862918718,-87.717318802,"(41.86291871786941, -87.71731880249592)"
SR22-00549367,Lead Inspection Request,HDF,,Health,Completed,Internet,04/05/2022 03:05:20 AM,04/05/2022 09:49:35 AM,04/05/2022 09:49:35 AM,836 N RIDGEWAY AVE,,,60651,836,N,RIDGEWAY,AVE,false,false,,,23,27,,G020,1,11,1112,19,,3,3,4,1151161.8376,1905498.012566,41.89658235,-87.720262946,"(41.8965823497552, -87.72026294562262)"
SR22-00538673,Lead Inspection Request,HDF,,Health,Completed,Internet,04/03/2022 06:35:41 AM,04/04/2022 10:52:56 AM,04/04/2022 10:52:56 AM,8346 S BURNHAM AVE,,,60617,8346,S,BURNHAM,AVE,true,false,,SR22-00538650,46,7,,W042,2,04,0423,28,,6,1,4,1196211.434209,1849974.14337,41.743219975,-87.556649776,"(41.74321997485313, -87.55664977637623)"
SR22-00538650,Lead Inspection Request,HDF,,Health,Completed,Internet,04/03/2022 06:22:55 AM,04/04/2022 10:52:56 AM,04/04/2022 10:52:56 AM,8346 S BURNHAM AVE,,,60617,8346,S,BURNHAM,AVE,false,false,,,46,7,,W042,2,04,0423,28,,6,1,4,1196211.434209,1849974.14337,41.743219975,-87.556649776,"(41.74321997485313, -87.55664977637623)"
SR22-00536470,Lead Inspection Request,HDF,,Health,Completed,Internet,04/02/2022 02:13:26 PM,04/05/2022 09:14:25 AM,04/05/2022 09:14:25 AM,5716 S CAMPBELL AVE,,,60629,5716,S,CAMPBELL,AVE,false,false,,,63,16,,J035,2,08,0824,23,,14,7,4,1160611.963894,1866594.735065,41.789636983,-87.686630096,"(41.78963698328805, -87.68663009619245)"
SR22-00524040,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,03/31/2022 12:56:15 PM,04/05/2022 09:18:05 AM,04/05/2022 09:18:05 AM,1859 S STATE ST,,,60616,1859,S,STATE,ST,false,false,,,33,3,,Q026,3,01,0131,14,,12,5,3,1176651.425127,1891304.517117,41.857096594,-87.627073667,"(41.85709659353645, -87.62707366727074)"
SR22-00515045,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,03/30/2022 10:29:09 AM,04/04/2022 11:16:06 AM,04/04/2022 11:16:06 AM,3650 W DOUGLAS BLVD,,,60623,3650,W,DOUGLAS,BLVD,false,false,,,29,24,,G025,1,10,1011,24,,10,4,3,1152051.44043,1893236.77929,41.862918718,-87.717318802,"(41.86291871786941, -87.71731880249592)"
SR22-00512975,Lead Inspection Request,HDF,,Health,Completed,Internet,03/30/2022 01:44:17 AM,04/04/2022 11:19:22 AM,04/04/2022 11:19:22 AM,5055 N WINCHESTER AVE,,,60640,5055,N,WINCHESTER,AVE,false,false,,,4,40,,L010,3,20,2032,13,,1,4,3,1162590.497723,1933812.537858,41.974047336,-87.677491863,"(41.97404733571534, -87.67749186348082)"
SR22-00505746,Lead Inspection Request,HDF,,Health,Completed,Internet,03/29/2022 02:59:53 AM,03/29/2022 09:30:29 AM,03/29/2022 09:30:29 AM,3855 W CERMAK RD,,,60623,3855,W,CERMAK,RD,false,false,,,30,22,,G027,1,10,1013,19,,2,3,3,1150795.041796,1888972.200802,41.851240845,-87.722042402,"(41.85124084495757, -87.7220424023738)"
SR22-00498526,Lead Inspection Request,HDF,,Health,Completed,Mobile Device,03/28/2022 03:11:06 AM,03/28/2022 09:11:47 AM,03/28/2022 09:11:47 AM,3601 S LEAVITT ST,,,60609,3601,S,LEAVITT,ST,false,false,,,59,12,,K030,1,09,0912,3,,3,2,3,1162418.406806,1880736.317453,41.828405725,-87.679611965,"(41.82840572528877, -87.67961196531145)"
SR22-00467522,Lead Inspection Request,HDF,,Health,Completed,Internet,03/22/2022 02:45:13 PM,03/28/2022 10:18:37 AM,03/28/2022 10:18:37 AM,2711 S AVERS AVE,,,60623,2711,S,AVERS,AVE,false,false,,,30,22,,G028,3,10,1031,25,,14,3,3,1151213.391879,1885637.78721,41.842082615,-87.720594267,"(41.84208261454089, -87.72059426739078)"
SR22-00465388,Lead Inspection Request,HDF,,Health,Completed,Internet,03/22/2022 11:30:37 AM,03/23/2022 10:59:12 AM,03/23/2022 10:59:12 AM,2640 W FARGO AVE,,,60645,2640,W,FARGO,AVE,false,false,,,2,50,,J004,1,24,2411,4,,11,3,3,1157276.368988,1949392.749494,42.016910054,-87.696607385,"(42.01691005365535, -87.69660738526227)"
SR22-00459516,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,03/21/2022 02:16:11 PM,03/22/2022 01:52:39 PM,03/22/2022 01:52:39 PM,5540 S HYDE PARK BLVD,,,60637,5540,S,HYDE PARK,BLVD,false,false,,,41,5,,U035,3,02,0235,35,,14,2,3,1188510.875068,1868426.613353,41.794042379,-87.584275721,"(41.79404237944142, -87.58427572149799)"
SR22-00459510,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,03/21/2022 02:15:38 PM,03/23/2022 10:14:22 AM,03/23/2022 10:14:22 AM,7020 S JEFFERY BLVD,,,60649,7020,S,JEFFERY,BLVD,false,false,,,43,5,,U038,3,03,0332,28,,14,2,3,1190731.534036,1858713.087365,41.767334361,-87.576446343,"(41.767334360943636, -87.57644634301148)"
SR22-00457430,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,03/21/2022 10:52:52 AM,03/25/2022 09:33:36 AM,03/25/2022 09:33:36 AM,7375 N DAMEN AVE,,,60626,7375,N,DAMEN,AVE,false,false,,,1,49,,L004,2,24,2424,33,,10,2,3,1161818.886785,1949140.659917,42.016124375,-87.679899173,"(42.016124374614975, -87.67989917305265)"
SR22-00442511,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,03/18/2022 11:07:29 AM,03/28/2022 09:22:35 AM,03/28/2022 09:22:35 AM,3035 W WARREN BLVD,,,60612,3035,W,WARREN,BLVD,false,false,,,27,27,,I022,2,12,1222,49,,11,6,3,1156129.265698,1900168.393882,41.881858517,-87.702162347,"(41.881858516799454, -87.70216234742489)"
SR22-00406394,Lead Inspection Request,HDF,,Health,Completed,Mobile Device,03/12/2022 09:11:59 PM,03/23/2022 09:59:12 AM,03/23/2022 09:59:12 AM,2436 W ROSEMONT AVE,,,60659,2436,W,ROSEMONT,AVE,false,false,,,2,50,,J007,1,24,2413,30,,21,7,3,1158771.443076,1941852.313975,41.9961882,-87.691313966,"(41.99618820038773, -87.69131396620017)"
SR22-00404470,Lead Inspection Request,HDF,,Health,Completed,Mobile Device,03/12/2022 12:27:24 PM,03/22/2022 09:59:50 AM,03/22/2022 09:59:50 AM,1818 W PETERSON AVE,,,60660,1818,W,PETERSON,AVE,false,false,,,4,40,,L008,1,20,2012,9,,12,7,3,1163148.779684,1939907.833536,41.990761299,-87.675266705,"(41.9907612994331, -87.67526670525247)"
SR22-00401833,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,03/11/2022 04:39:50 PM,03/28/2022 10:36:58 AM,03/28/2022 10:36:58 AM,6742 W 63RD ST,,,60638,6742,W,63RD,ST,false,false,,,64,13,,Z136,1,08,0812,31,,16,6,3,1132362.143346,1862075.538911,41.777771876,-87.790320299,"(41.77777187594571, -87.7903202986947)"
SR22-00384623,Lead Inspection Request,HDF,Alderman,Health,Completed,Alderman's Office,03/09/2022 11:03:04 AM,03/24/2022 04:06:55 PM,03/24/2022 04:06:55 PM,12511 S UNION AVE,,,60628,12511,S,UNION,AVE,false,false,,,53,9,,O052,2,05,0523,6,,11,4,3,1174007.264848,1821849.560566,41.666563105,-87.638837384,"(41.666563105129086, -87.6388373835861)"
SR22-00379167,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,03/08/2022 02:21:54 PM,04/05/2022 10:08:04 AM,04/05/2022 10:08:04 AM,6841 W ADDISON ST,,,60634,6841,W,ADDISON,ST,false,false,,,17,38,,Y114,3,16,1632,4,,14,3,3,1130001.744543,1923090.828507,41.945247882,-87.797577925,"(41.94524788150326, -87.7975779254907)"
SR22-00373040,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,03/07/2022 04:49:41 PM,03/10/2022 11:05:40 AM,03/10/2022 11:05:40 AM,317 W 105TH ST,,,60628,317,W,105TH,ST,false,false,,,49,34,,P047,1,05,0512,24,,16,2,3,1175594.108004,1835194.852606,41.703149409,-87.632632801,"(41.70314940863785, -87.63263280128866)"
SR22-00371049,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,03/07/2022 12:24:38 PM,03/22/2022 09:58:28 AM,03/22/2022 09:58:28 AM,1448 N CENTRAL PARK AVE,,,60651,1448,N,CENTRAL PARK,AVE,false,false,,,23,26,,G019,3,25,2535,18,,12,2,3,1152061.78467,1909605.11697,41.907834947,-87.716849172,"(41.90783494670893, -87.71684917193973)"
SR22-00362500,Lead Inspection Request,HDF,,Health,Completed,Internet,03/05/2022 05:57:38 PM,03/08/2022 10:32:47 AM,03/08/2022 10:32:47 AM,7608 S DR MARTIN LUTHER KING JR DR,,,60619,7608,S,DR MARTIN LUTHER KING JR,DR,false,false,,,69,6,,Q040,2,06,0623,43,,17,7,3,1180145.013865,1854570.054282,41.756214522,-87.61537675,"(41.756214522016585, -87.6153767503961)"
SR22-00359970,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,03/05/2022 09:22:39 AM,03/08/2022 01:43:35 PM,03/08/2022 01:43:35 PM,2437 W LITHUANIAN PLAZA CT,,,60629,2437,W,LITHUANIAN PLAZA,CT,false,false,,,66,17,,J038,3,08,0832,3,,9,7,3,1161156.590012,1858748.785279,41.76809535,-87.684850056,"(41.768095350020054, -87.68485005645249)"
SR22-00358592,Lead Inspection Request,HDF,,Health,Completed,Internet,03/04/2022 08:53:19 PM,03/08/2022 12:15:39 PM,03/08/2022 12:15:39 PM,4904 W MONROE ST,,,60644,4904,W,MONROE,ST,false,false,,,25,28,,D023,3,15,1533,39,,20,6,3,1143767.762294,1899293.042015,41.879696949,-87.747575957,"(41.87969694941052, -87.74757595706748)"
SR22-00347850,Lead Inspection Request,HDF,,Health,Completed,Internet,03/03/2022 11:17:33 AM,03/03/2022 02:09:22 PM,03/03/2022 02:09:22 PM,2815 W DIVISION ST,,,60622,2815,W,DIVISION,ST,false,false,,,24,26,,I020,1,12,1211,27,,11,5,3,1157314.202578,1907695.938122,41.902490789,-87.69760647,"(41.902490789172916, -87.6976064704466)"
SR22-00325258,Lead Inspection Request,HDF,Alderman,Health,Completed,Alderman's Office,02/28/2022 10:55:21 AM,02/28/2022 02:15:36 PM,02/28/2022 02:15:36 PM,3012 S WALLACE ST,,,60616,3012,S,WALLACE,ST,false,false,,,60,11,,O028,1,09,0914,18,,10,2,2,1172710.892794,1884845.037086,41.83945929,-87.641728462,"(41.8394592897777, -87.641728461643)"
SR22-00324103,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,02/28/2022 08:58:21 AM,03/01/2022 09:26:05 AM,03/01/2022 09:26:05 AM,7373 N DAMEN AVE,,,60626,7373,N,DAMEN,AVE,false,false,,,1,49,,L004,2,24,2424,33,,8,2,2,1161818.886785,1949125.540598,42.016082887,-87.679899598,"(42.01608288686612, -87.67989959775792)"
SR22-00319745,Lead Inspection Request,HDF,,Health,Completed,Internet,02/27/2022 09:45:54 AM,03/01/2022 09:27:38 AM,03/01/2022 09:27:38 AM,6412 S CAMPBELL AVE,,,60629,6412,S,CAMPBELL,AVE,false,false,,,66,16,,J037,2,08,0825,4,,9,1,2,1160731.391658,1861972.28919,41.776949891,-87.686319726,"(41.77694989092956, -87.68631972581642)"
SR22-00304647,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,02/24/2022 12:34:24 PM,02/25/2022 02:19:57 PM,02/25/2022 02:19:57 PM,7002 S DORCHESTER AVE,,,60637,7002,S,DORCHESTER,AVE,false,false,,,43,5,,T038,2,03,0321,30,,12,5,2,1186525.416814,1858747.960589,41.76753059,-87.591862217,"(41.767530589704435, -87.59186221680892)"
SR22-00277039,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,02/20/2022 09:04:05 AM,03/01/2022 11:04:36 AM,03/01/2022 11:04:36 AM,8359 S PAULINA ST,,,60620,8359,S,PAULINA,ST,false,false,,,71,21,,L042,1,06,0614,13,,9,1,2,1166554.229769,1849054.528411,41.741379579,-87.665341021,"(41.74137957883334, -87.66534102118389)"
SR22-00274940,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,02/19/2022 04:19:41 PM,02/25/2022 12:21:23 PM,02/25/2022 12:21:23 PM,7924 S WABASH AVE,,,60619,7924,S,WABASH,AVE,false,false,,,44,6,,Q041,2,06,0623,41,,16,7,2,1177889.517878,1852362.06342,41.750206894,-87.623709354,"(41.75020689374293, -87.62370935406963)"
SR22-00258020,Lead Inspection Request,HDF,,Health,Completed,Internet,02/16/2022 06:18:15 PM,02/17/2022 11:44:22 AM,02/17/2022 11:44:22 AM,440 W BARRY AVE,,,60657,440,W,BARRY,AVE,false,false,,,6,44,,O015,3,19,1934,17,,18,4,2,1172576.091245,1920774.110422,41.938053865,-87.641159609,"(41.938053864882036, -87.6411596089399)"
SR22-00257287,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,02/16/2022 04:31:08 PM,02/17/2022 11:33:45 AM,02/17/2022 11:33:45 AM,10146 S NORMAL AVE,,,60628,10146,S,NORMAL,AVE,false,false,,,73,9,,O046,3,22,2232,27,,16,4,2,1174731.589168,1837412.735277,41.709254817,-87.635725348,"(41.7092548165248, -87.6357253483474)"
SR22-00256724,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,02/16/2022 03:32:10 PM,02/17/2022 11:35:35 AM,02/17/2022 11:35:35 AM,9555 S CHAPPEL AVE,,,60617,9555,S,CHAPPEL,AVE,false,false,,,51,7,,V045,3,04,0431,39,,15,4,2,1191598.776887,1841783.14434,41.720856092,-87.573815308,"(41.720856092470946, -87.57381530770812)"
SR22-00256499,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,02/16/2022 03:07:04 PM,03/01/2022 11:07:57 AM,03/01/2022 11:07:57 AM,3929 N KEELER AVE,,,60641,3929,N,KEELER,AVE,false,false,,,16,45,,F013,3,17,1731,4,,15,4,2,1147892.931152,1925926.716904,41.952704095,-87.731742775,"(41.952704094735715, -87.7317427748963)"
SR22-00256382,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,02/16/2022 02:53:14 PM,02/17/2022 11:37:11 AM,02/17/2022 11:37:11 AM,1533 W WARREN BLVD,,,60607,1533,W,WARREN,BLVD,false,false,,,28,27,,M022,2,12,1224,27,,14,4,2,1165808.134075,1900340.766274,41.882130686,-87.666616843,"(41.88213068632004, -87.66661684317823)"
SR22-00255162,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,02/16/2022 12:48:22 PM,02/17/2022 01:58:00 PM,02/17/2022 01:58:00 PM,6829 S ROCKWELL ST,,,60629,6829,S,ROCKWELL,ST,false,false,,,66,17,,J038,3,08,0832,8,,12,4,2,1160296.508767,1859142.916589,41.769194655,-87.687991837,"(41.769194655084846, -87.68799183673892)"
SR22-00254026,Lead Inspection Request,HDF,,Health,Completed,Internet,02/16/2022 10:47:17 AM,02/17/2022 01:52:16 PM,02/17/2022 01:52:16 PM,3739 W 63RD ST,,,60629,3739,W,63RD,ST,false,false,,,65,23,,G037,2,08,0823,32,,10,4,2,1152358.071095,1862481.956991,41.778517276,-87.717003013,"(41.77851727608877, -87.71700301260404)"
SR22-00241425,Lead Inspection Request,HDF,Alderman,Health,Completed,Alderman's Office,02/14/2022 10:29:16 AM,02/15/2022 10:11:00 AM,02/15/2022 10:11:00 AM,2800 W FITCH AVE,,,60645,2800,W,FITCH,AVE,false,false,,,2,50,,I005,1,24,2411,33,,10,2,2,1156393.788933,1947369.596956,42.011376424,-87.699910151,"(42.01137642385145, -87.69991015050697)"
SR22-00212962,Lead Inspection Request,HDF,,Health,Completed,Internet,02/08/2022 07:25:19 PM,02/09/2022 09:40:01 AM,02/09/2022 09:40:01 AM,7038 S PRAIRIE AVE,,,60637,7038,S,PRAIRIE,AVE,false,false,,,69,6,,Q038,2,03,0322,11,,19,3,2,1179183.746481,1858247.035619,41.766326521,-87.618787633,"(41.76632652098962, -87.61878763313952)"
SR22-00210135,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,02/08/2022 12:53:48 PM,03/01/2022 11:12:34 AM,03/01/2022 11:12:34 AM,3035 W WARREN BLVD,,,60612,3035,W,WARREN,BLVD,false,false,,,27,27,,I022,2,12,1222,49,,12,3,2,1155992.346855,1900121.994923,41.881733956,-87.702666365,"(41.88173395560607, -87.70266636494563)"
SR22-00198539,Lead Inspection Request,HDF,,Health,Completed,Internet,02/06/2022 02:10:40 PM,02/15/2022 01:15:58 PM,02/15/2022 01:15:58 PM,1848 W FARWELL AVE,,,60626,1848,W,FARWELL,AVE,false,false,,,1,49,,L005,2,24,2424,10,,14,1,2,1162461.892495,1945720.786879,42.00672667,-87.6776295,"(42.00672666984375, -87.67762950003538)"
SR22-00178629,Lead Inspection Request,HDF,,Health,Completed,Internet,02/02/2022 05:56:25 PM,02/03/2022 09:57:29 AM,02/03/2022 09:57:29 AM,3430 N LAKE SHORE DR,,,60657,3430,N,LAKE SHORE,DR,false,false,,,6,44,,O014,2,19,1925,12,,17,4,2,1172450.430012,1923001.227037,41.944167938,-87.641555382,"(41.9441679376877, -87.64155538152896)"
SR22-00172826,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,02/01/2022 04:26:16 PM,02/03/2022 09:41:53 AM,02/03/2022 09:41:53 AM,720 N HOMAN AVE,,,60624,720,N,HOMAN,AVE,false,false,,,23,27,,H021,2,11,1121,5,,16,3,2,1153496.645004,1904722.965419,41.894409443,-87.711708178,"(41.89440944308796, -87.71170817816433)"
SR22-00153802,Lead Inspection Request,HDF,,Health,Completed,Internet,01/28/2022 05:28:18 PM,02/03/2022 09:28:56 AM,02/03/2022 09:28:56 AM,2337 N SAWYER AVE,,,60647,2337,N,SAWYER,AVE,false,false,,,22,32,,H017,1,14,1413,12,,17,6,1,1154206.015982,1915507.195199,41.923988198,-87.708814479,"(41.92398819754478, -87.70881447928781)"
SR22-00152857,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,01/28/2022 02:44:47 PM,01/31/2022 10:28:31 AM,01/31/2022 10:28:31 AM,2224 S HAMLIN AVE,,,60623,2224,S,HAMLIN,AVE,false,false,,,30,22,,G027,1,10,1013,19,,14,6,1,1151361.941751,1888810.004572,41.850784666,-87.719965986,"(41.85078466570005, -87.71996598581892)"
SR22-00141786,Lead Inspection Request,HDF,,Health,Completed,Internet,01/26/2022 05:38:01 PM,01/28/2022 09:42:16 AM,01/28/2022 09:42:16 AM,6943 S WOODLAWN AVE,,,60637,6943,S,WOODLAWN,AVE,false,false,,,69,5,,T038,2,03,0321,30,,17,4,1,1185690.497905,1859134.838712,41.768611929,-87.594910343,"(41.76861192874692, -87.59491034283153)"
SR22-00119394,Lead Inspection Request,HDF,,Health,Completed,Internet,01/22/2022 08:12:57 PM,01/24/2022 10:29:40 AM,01/24/2022 10:29:40 AM,6135 N ST LOUIS AVE,,,60659,6135,N,ST LOUIS,AVE,false,false,,,13,50,,H007,1,17,1711,25,,20,7,1,1152006.751233,1940666.95376,41.993071988,-87.716229753,"(41.9930719883039, -87.71622975347778)"
SR22-00117553,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,01/22/2022 12:06:08 PM,01/24/2022 10:19:56 AM,01/24/2022 10:19:56 AM,7649 S WABASH AVE,,,60619,7649,S,WABASH,AVE,false,false,,,69,6,,Q040,2,06,0623,16,,12,7,1,1178152.395294,1854120.538712,41.7550264,-87.622692835,"(41.75502640022742, -87.62269283529827)"
SR22-00115309,Lead Inspection Request,HDF,,Health,Completed,Internet,01/21/2022 07:12:46 PM,01/24/2022 09:45:27 AM,01/24/2022 09:45:27 AM,1458 S CANAL ST,,,60607,1458,S,CANAL,ST,false,false,,,28,11,,O025,2,01,0124,2,,19,6,1,1173128.011414,1893072.134884,41.86202587,-87.639954066,"(41.86202587007655, -87.63995406627043)"
SR22-00110965,Lead Inspection Request,HDF,,Health,Completed,Internet,01/21/2022 08:49:52 AM,01/21/2022 10:18:45 AM,01/21/2022 10:18:45 AM,9607 S AVALON AVE,,,60628,9607,S,AVALON,AVE,false,false,,,50,8,,T045,1,05,0511,34,,8,6,1,1186307.520302,1841462.650059,41.720103086,-87.593205832,"(41.720103085688315, -87.59320583215583)"
SR22-00106001,Lead Inspection Request,HDF,,Health,Completed,Internet,01/20/2022 10:38:31 AM,01/21/2022 10:26:08 AM,01/21/2022 10:26:08 AM,5105 W HENDERSON ST,,,60641,5105,W,HENDERSON,ST,false,false,,,15,31,,D014,3,16,1634,33,,10,5,1,1141689.691708,1921712.825131,41.941258003,-87.754651031,"(41.94125800278358, -87.7546510314069)"
SR22-00096516,Lead Inspection Request,HDF,,Health,Completed,Internet,01/18/2022 05:01:32 PM,01/19/2022 09:16:38 AM,01/19/2022 09:16:38 AM,4041 W ROOSEVELT RD,,,60623,4041,W,ROOSEVELT,RD,false,false,,,29,24,,F025,1,10,1011,22,,17,3,1,1149420.513634,1894319.508456,41.865941253,-87.72694867,"(41.865941252789, -87.72694867016804)"
