SR_NUMBER,SR_TYPE,SR_SHORT_CODE,CREATED_DEPARTMENT,OWNER_DEPARTMENT,STATUS,ORIGIN,CREATED_DATE,LAST_MODIFIED_DATE,CLOSED_DATE,STREET_ADDRESS,CITY,STATE,ZIP_CODE,STREET_NUMBER,STREET_DIRECTION,STREET_NAME,STREET_TYPE,DUPLICATE,LEGACY_RECORD,LEGACY_SR_NUMBER,PARENT_SR_NUMBER,COMMUNITY_AREA,WARD,ELECTRICAL_DISTRICT,ELECTRICITY_GRID,POLICE_SECTOR,POLICE_DISTRICT,POLICE_BEAT,PRECINCT,SANITATION_DIVISION_DAYS,CREATED_HOUR,CREATED_DAY_OF_WEEK,CREATED_MONTH,X_COORDINATE,Y_COORDINATE,LATITUDE,LONGITUDE,LOCATION
SR22-00582689,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,04/09/2022 03:22:18 PM,04/11/2022 02:38:45 PM,04/11/2022 02:38:45 PM,2224 S RIDGEWAY AVE,,,60623,2224,S,RIDGEWAY,AVE,false,false,,,30,22,,G027,1,10,1013,19,,15,7,4,1151651.11475,1888833.004621,41.850842108,-87.71890405,"(41.8508421077796, -87.71890405032929)"
SR22-00581919,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,04/09/2022 12:26:26 PM,04/10/2022 05:57:41 PM,04/10/2022 05:57:41 PM,6232 S MULLIGAN AVE,,,60638,6232,S,MULLIGAN,AVE,false,false,,,64,13,,A036,1,08,0812,18,,12,7,4,1135079.772289,1862357.267183,41.778497468,-87.780350541,"(41.77849746810434, -87.7803505412451)"
SR22-00581888,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,04/09/2022 12:20:00 PM,04/11/2022 02:23:28 PM,04/11/2022 02:23:28 PM,5347 S WASHTENAW AVE,,,60632,5347,S,WASHTENAW,AVE,false,false,,,63,14,,J034,2,09,0923,14,,12,7,4,1159353.7189,1868906.438142,41.796006489,-87.691180413,"(41.796006488971344, -87.6911804132788)"
SR22-00581598,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Mobile Device,04/09/2022 11:08:41 AM,03/14/2023 05:13:58 PM,04/12/2022 04:16:46 PM,1458 N WESTERN AVE,,,60622,1458,N,WESTERN,AVE,false,false,,,24,1,,J019,2,14,1423,38,,11,7,4,1160052.75339,1909860.822206,41.908375273,-87.687487439,"(41.908375273237134, -87.68748743881925)"
SR22-00581407,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/09/2022 10:25:56 AM,04/11/2022 02:42:21 PM,04/11/2022 02:42:21 PM,3053 N MASON AVE,,,60634,3053,N,MASON,AVE,false,false,,,19,30,,B015,1,25,2514,2,,10,7,4,1136213.571165,1919874.670747,41.936313588,-87.774822238,"(41.93631358815635, -87.7748222377566)"
SR22-00580756,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,04/09/2022 08:23:34 AM,04/11/2022 02:38:17 PM,04/11/2022 02:38:17 PM,2809 S KOLIN AVE,,,60623,2809,S,KOLIN,AVE,false,false,,,30,22,,F028,3,10,1031,20,,8,7,4,1147919.393676,1884908.538227,41.840145309,-87.732701099,"(41.8401453090062, -87.73270109851735)"
SR22-00580660,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,04/09/2022 08:02:37 AM,04/10/2022 03:15:39 PM,04/10/2022 03:15:40 PM,3019 S TRIPP AVE,,,60623,3019,S,TRIPP,AVE,false,false,,,30,22,,F028,3,10,1031,24,,8,7,4,1148603.940366,1884148.110757,41.838045431,-87.73020866,"(41.838045430708384, -87.73020865973535)"
SR22-00580055,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Mobile Device,04/09/2022 04:51:06 AM,04/11/2022 02:25:25 PM,04/11/2022 02:25:25 PM,6423 S FAIRFIELD AVE,,,60629,6423,S,FAIRFIELD,AVE,false,false,,,66,17,,J037,2,08,0825,6,,4,7,4,1159222.013654,1861807.306582,41.776528185,-87.691857613,"(41.77652818472138, -87.69185761301019)"
SR22-00578613,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/08/2022 05:45:13 PM,04/11/2022 02:44:47 PM,04/11/2022 02:44:47 PM,2923 N FAIRFIELD AVE,,,60618,2923,N,FAIRFIELD,AVE,false,false,,,21,33,,J015,1,14,1411,19,,17,6,4,1157610.264485,1919411.304376,41.934632641,-87.69619928,"(41.9346326414762, -87.6961992800837)"
SR22-00578350,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Mobile Device,04/08/2022 04:53:08 PM,04/11/2022 02:09:44 PM,04/11/2022 02:09:44 PM,949 N WOOD ST,,,60622,949,N,WOOD,ST,false,false,,,24,1,,L020,1,12,1213,3,,16,6,4,1164248.518175,1906570.683569,41.899259172,-87.672167465,"(41.89925917189126, -87.67216746477587)"
SR22-00577945,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/08/2022 03:56:13 PM,04/11/2022 02:36:00 PM,04/11/2022 02:36:00 PM,9722 S YALE AVE,,,60628,9722,S,YALE,AVE,false,false,,,49,21,,P045,1,05,0511,25,,15,6,4,1176262.328057,1840360.659702,41.717310164,-87.630031442,"(41.71731016405787, -87.63003144187105)"
SR22-00577138,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/08/2022 02:19:59 PM,04/08/2022 02:32:45 PM,04/08/2022 02:32:45 PM,4901 S KEELER AVE,,,60632,4901,S,KEELER,AVE,false,false,,,57,14,,F033,1,08,0815,8,,14,6,4,1149272.061977,1871759.002368,41.804035069,-87.728077225,"(41.80403506913489, -87.72807722478747)"
SR22-00576882,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/08/2022 02:00:55 PM,04/08/2022 06:29:20 PM,04/08/2022 06:29:20 PM,10718 S PRAIRIE AVE,,,60628,10718,S,PRAIRIE,AVE,false,false,,,49,9,,Q048,1,05,0513,32,,14,6,4,1179742.12115,1833846.733103,41.699356366,-87.617484844,"(41.69935636567708, -87.61748484442825)"
SR22-00576095,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/08/2022 12:34:31 PM,04/08/2022 02:30:45 PM,04/08/2022 02:30:45 PM,8044 S PAXTON AVE,,,60617,8044,S,PAXTON,AVE,false,false,,,46,8,,V041,1,04,0414,7,,12,6,4,1192181.056426,1851884.881725,41.748562082,-87.571355008,"(41.7485620819778, -87.57135500839898)"
SR22-00575126,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/08/2022 10:50:28 AM,04/11/2022 02:14:17 PM,04/11/2022 02:14:17 PM,10422 S WABASH AVE,,,60628,10422,S,WABASH,AVE,false,false,,,49,9,,Q047,1,05,0512,17,,10,6,4,1178346.654402,1835763.983538,41.704649284,-87.622536455,"(41.70464928411235, -87.62253645468499)"
SR22-00574845,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/08/2022 10:20:25 AM,04/08/2022 10:56:10 AM,04/08/2022 10:56:10 AM,4004 N MONITOR AVE,,,60634,4004,N,MONITOR,AVE,false,false,,,15,38,,B012,2,16,1624,40,,10,6,4,1136566.601332,1926108.811832,41.953414401,-87.773375119,"(41.95341440089139, -87.77337511939461)"
SR22-00574733,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,04/08/2022 10:04:35 AM,04/08/2022 10:54:45 AM,04/08/2022 10:54:45 AM,542 W 45TH ST,,,60609,542,W,45TH,ST,false,false,,,61,11,,O032,2,09,0925,12,,10,6,4,1173240.028111,1875146.084685,41.812832776,-87.640073978,"(41.812832775654336, -87.64007397758841)"
SR22-00573690,Nuisance Animal Complaint,EAB,Animal Care and Control,Animal Care and Control,Completed,Phone Call,04/08/2022 08:05:31 AM,04/15/2022 09:16:43 AM,04/15/2022 09:16:43 AM,2625 N ORCHARD ST,,,60614,2625,N,ORCHARD,ST,false,false,,,7,43,,O016,3,19,1935,40,,8,6,4,1171264.245107,1917623.532152,41.929437508,-87.646073693,"(41.929437507612164, -87.64607369322515)"
SR22-00573670,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Mobile Device,04/08/2022 08:02:25 AM,04/08/2022 08:14:03 AM,04/08/2022 08:14:03 AM,3813 W 78TH PL,,,60652,3813,W,78TH,PL,false,false,,,70,18,,G040,3,08,0833,17,,8,6,4,1151923.743569,1852274.932305,41.750516063,-87.718862616,"(41.7505160626605, -87.71886261601966)"
SR22-00573669,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Mobile Device,04/08/2022 08:02:25 AM,04/08/2022 08:13:38 AM,04/08/2022 08:13:38 AM,3813 W 78TH PL,,,60652,3813,W,78TH,PL,false,false,,,70,18,,G040,3,08,0833,17,,8,6,4,1151923.743569,1852274.932305,41.750516063,-87.718862616,"(41.7505160626605, -87.71886261601966)"
SR22-00573668,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Mobile Device,04/08/2022 08:02:23 AM,04/08/2022 08:13:08 AM,04/08/2022 08:13:08 AM,3813 W 78TH PL,,,60652,3813,W,78TH,PL,false,false,,,70,18,,G040,3,08,0833,17,,8,6,4,1151923.743569,1852274.932305,41.750516063,-87.718862616,"(41.7505160626605, -87.71886261601966)"
SR22-00573667,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Mobile Device,04/08/2022 08:02:22 AM,04/08/2022 08:12:43 AM,04/08/2022 08:12:43 AM,3813 W 78TH PL,,,60652,3813,W,78TH,PL,false,false,,,70,18,,G040,3,08,0833,17,,8,6,4,1151923.743569,1852274.932305,41.750516063,-87.718862616,"(41.7505160626605, -87.71886261601966)"
SR22-00572264,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/07/2022 08:16:26 PM,04/17/2022 08:59:22 AM,04/17/2022 08:59:22 AM,7233 S ELLIS AVE,,,60619,7233,S,ELLIS,AVE,false,false,,,69,5,,S039,2,03,0324,2,,20,5,4,1184176.467275,1857123.321474,41.763127667,-87.600522766,"(41.763127667383266, -87.60052276639055)"
SR22-00570528,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,04/07/2022 03:57:12 PM,04/11/2022 02:21:21 PM,04/11/2022 02:21:21 PM,3825 S CALIFORNIA AVE,,,60632,3825,S,CALIFORNIA,AVE,false,false,,,58,12,,J030,1,09,0911,17,,15,5,4,1158423.063495,1879041.579194,41.82383765,-87.694316854,"(41.82383764994492, -87.69431685352856)"
SR22-00570401,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,04/07/2022 03:47:57 PM,04/11/2022 02:47:02 PM,04/11/2022 02:47:02 PM,5406 W FERDINAND ST,,,60644,5406,W,FERDINAND,ST,false,false,,,25,37,,C021,2,15,1523,9,,15,5,4,1140138.68171,1902722.216964,41.889174236,-87.760817609,"(41.88917423598734, -87.76081760907388)"
SR22-00569468,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/07/2022 02:16:13 PM,04/08/2022 08:15:23 AM,04/08/2022 08:15:23 AM,5647 S WOOD ST,,,60636,5647,S,WOOD,ST,false,false,,,67,15,,L035,1,07,0715,17,,14,5,4,1165393.004742,1867057.297083,41.790806286,-87.669086311,"(41.79080628625505, -87.66908631089673)"
SR22-00568774,Nuisance Animal Complaint,EAB,Animal Care and Control,Animal Care and Control,Completed,Phone Call,04/07/2022 01:10:44 PM,04/07/2022 01:12:26 PM,04/07/2022 01:12:26 PM,9801 S AVENUE G,,,60617,9801,S,AVENUE G,,false,false,,,52,10,,Y046,3,04,0432,22,,13,5,4,1203147.080586,1840712.698639,41.717631345,-87.531553969,"(41.71763134483161, -87.53155396945081)"
SR22-00568464,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/07/2022 12:39:02 PM,04/07/2022 01:24:05 PM,04/07/2022 01:24:05 PM,942 N HAMLIN AVE,,,60651,942,N,HAMLIN,AVE,false,false,,,23,27,,G020,1,11,1112,19,,12,5,4,1150845.342522,1906188.387188,41.898483008,-87.7214073,"(41.898483007613095, -87.7214072999907)"
SR22-00568177,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,04/07/2022 12:05:50 PM,04/07/2022 01:25:41 PM,04/07/2022 01:25:41 PM,858 W LILL AVE,,,60614,858,W,LILL,AVE,true,false,,SR22-00567568,7,43,,N016,3,19,1935,16,,12,5,4,1169893.00456,1917252.068676,41.928448244,-87.651123431,"(41.928448244051864, -87.65112343069768)"
SR22-00567700,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,04/07/2022 11:18:12 AM,04/07/2022 01:22:21 PM,04/07/2022 01:22:21 PM,4501 N MARINE DR,,,60640,4501,N,MARINE,DR,false,false,,,3,46,,O011,1,19,1914,29,,11,5,4,1170603.703749,1930234.965013,41.964058259,-87.648130494,"(41.964058259199376, -87.64813049447548)"
SR22-00567568,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,04/07/2022 11:07:06 AM,04/07/2022 01:25:41 PM,04/07/2022 01:25:41 PM,858 W LILL AVE,,,60614,858,W,LILL,AVE,false,false,,,7,43,,N016,3,19,1935,16,,11,5,4,1169893.00456,1917252.068676,41.928448244,-87.651123431,"(41.928448244051864, -87.65112343069768)"
SR22-00566067,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/07/2022 08:48:02 AM,04/07/2022 01:25:24 PM,04/07/2022 01:25:24 PM,4808 N LAWNDALE AVE,,,60625,4808,N,LAWNDALE,AVE,false,false,,,14,35,,G010,1,17,1712,29,,8,5,4,1150821.32021,1931780.975883,41.968711683,-87.720823968,"(41.968711683032225, -87.7208239680694)"
SR22-00565850,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/07/2022 08:22:58 AM,04/07/2022 01:23:07 PM,04/07/2022 01:23:07 PM,7212 S CHAMPLAIN AVE,,,60619,7212,S,CHAMPLAIN,AVE,false,false,,,69,6,,R039,2,03,0323,30,,8,5,4,1181742.600281,1857247.561306,41.763525146,-87.609439413,"(41.76352514604253, -87.60943941339472)"
SR22-00565602,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/07/2022 07:51:14 AM,04/07/2022 01:23:49 PM,04/07/2022 01:23:49 PM,1411 N KEELER AVE,,,60651,1411,N,KEELER,AVE,false,false,,,23,26,,F019,3,25,2534,19,,7,5,4,1148197.604013,1909139.142171,41.906631596,-87.731056264,"(41.90663159625176, -87.73105626433039)"
SR22-00565599,Nuisance Animal Complaint,EAB,Animal Care and Control,Animal Care and Control,Completed,Phone Call,04/07/2022 07:51:04 AM,04/07/2022 09:34:34 AM,04/07/2022 09:34:34 AM,11314 S LOTHAIR AVE,,,60643,11314,S,LOTHAIR,AVE,false,false,,,75,19,,K049,1,22,2212,49,,7,5,4,1164042.823513,1829485.836595,41.687733006,-87.675090853,"(41.68773300574136, -87.67509085301026)"
SR22-00564758,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Mobile Device,04/07/2022 04:55:29 AM,04/07/2022 01:24:54 PM,04/07/2022 01:24:54 PM,4927 N KEDZIE BLVD,,,60625,4927,N,KEDZIE,BLVD,false,false,,,14,33,,I010,1,17,1713,18,,4,5,4,1154248.691839,1932688.037547,41.971132785,-87.708197233,"(41.9711327854701, -87.70819723322224)"
SR22-00563489,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,04/06/2022 06:55:52 PM,04/07/2022 01:23:26 PM,04/07/2022 01:23:26 PM,6052 S MAYFIELD AVE,,,60638,6052,S,MAYFIELD,AVE,false,false,,,64,13,,B036,1,08,0812,8,,18,4,4,1138032.772259,1863608.472592,41.781878383,-87.769494351,"(41.78187838261281, -87.76949435054517)"
SR22-00563456,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Mobile Device,04/06/2022 06:52:52 PM,04/07/2022 01:21:27 PM,04/07/2022 01:21:27 PM,3021 W JARVIS AVE,,,60645,3021,W,JARVIS,AVE,false,false,,,2,50,,I004,1,24,2411,5,,18,4,4,1154921.141216,1948824.28723,42.015397921,-87.705289395,"(42.01539792104061, -87.70528939494666)"
SR22-00563337,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/06/2022 06:35:21 PM,04/07/2022 01:18:24 PM,04/07/2022 01:18:24 PM,5130 N ALBANY AVE,,,60625,5130,N,ALBANY,AVE,false,false,,,13,33,,I010,1,17,1713,18,,18,4,4,1154746.14255,1934072.777377,41.974922616,-87.706330779,"(41.97492261558221, -87.70633077927636)"
SR22-00563250,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,04/06/2022 06:19:55 PM,04/07/2022 01:22:51 PM,04/07/2022 01:22:51 PM,4547 S GREENWOOD AVE,,,60653,4547,S,GREENWOOD,AVE,false,false,,,39,4,,S032,2,02,0222,10,,18,4,4,1184450.789865,1874860.706602,41.811794143,-87.598962056,"(41.81179414269065, -87.59896205605294)"
SR22-00562789,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Mobile Device,04/06/2022 04:55:55 PM,04/07/2022 08:02:06 AM,04/07/2022 08:02:06 AM,2951 W 40TH ST,,,60632,2951,W,40TH,ST,true,false,,SR22-00562648,58,12,,I031,2,09,0921,20,,16,4,4,1157142.39213,1877890.53649,41.820705086,-87.699046396,"(41.82070508616501, -87.6990463956401)"
SR22-00562675,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/06/2022 04:38:01 PM,04/07/2022 01:24:21 PM,04/07/2022 01:24:21 PM,5221 W ALTGELD ST,,,60639,5221,W,ALTGELD,ST,false,false,,,19,31,,C016,1,25,2515,32,,16,4,4,1141054.661717,1916058.166231,41.925752784,-87.757124726,"(41.925752784155875, -87.75712472625385)"
SR22-00562648,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Mobile Device,04/06/2022 04:35:05 PM,04/07/2022 08:02:06 AM,04/07/2022 08:02:06 AM,2951 W 40TH ST,,,60632,2951,W,40TH,ST,false,false,,,58,12,,I031,2,09,0921,20,,16,4,4,1157142.39213,1877890.53649,41.820705086,-87.699046396,"(41.82070508616501, -87.6990463956401)"
SR22-00561044,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/06/2022 01:50:40 PM,04/06/2022 04:12:59 PM,04/06/2022 04:12:59 PM,2138 W 71ST PL,,,60636,2138,W,71ST,PL,false,false,,,67,17,,K039,3,07,0735,37,,13,4,4,1163175.892139,1857305.78926,41.764093549,-87.677488664,"(41.764093548826594, -87.67748866411138)"
SR22-00560770,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/06/2022 01:29:42 PM,04/06/2022 03:17:53 PM,04/06/2022 03:17:53 PM,8209 S MARQUETTE AVE,,,60617,8209,S,MARQUETTE,AVE,false,false,,,46,7,,W041,2,04,0423,24,,13,4,4,1195675.61593,1851016.897199,41.746094629,-87.558578601,"(41.746094628774955, -87.55857860052161)"
SR22-00560608,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/06/2022 01:13:40 PM,04/06/2022 03:41:08 PM,04/06/2022 03:41:08 PM,2051 W 69TH ST,,,60636,2051,W,69TH,ST,false,false,,,67,17,,K038,3,07,0735,33,,13,4,4,1163692.345845,1858859.31552,41.768345821,-87.675552185,"(41.76834582064637, -87.67555218491505)"
SR22-00560387,Nuisance Animal Complaint,EAB,Alderman,Animal Care and Control,Completed,Alderman's Office,04/06/2022 12:49:09 PM,04/06/2022 03:18:11 PM,04/06/2022 03:18:11 PM,10513 S INDIANA AVE,,,60628,10513,S,INDIANA,AVE,false,false,,,49,9,,Q047,1,05,0512,40,,12,4,4,1179521.159912,1835226.22055,41.703146906,-87.618251962,"(41.70314690634271, -87.61825196209271)"
SR22-00559439,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,04/06/2022 11:18:18 AM,04/07/2022 04:29:30 PM,04/07/2022 04:29:30 PM,3000 N NORDICA AVE,,,60634,3000,N,NORDICA,AVE,false,false,,,18,29,,Y115,1,25,2511,31,,11,4,4,1128599.905021,1919190.655183,41.934569267,-87.80281938,"(41.93456926732368, -87.80281937966296)"
SR22-00558854,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/06/2022 10:19:44 AM,04/06/2022 04:15:25 PM,04/06/2022 04:15:25 PM,6040 N SHERIDAN RD,,,60660,6040,N,SHERIDAN,RD,false,false,,,77,48,,N007,3,24,2433,31,,10,4,4,1168423.120671,1940448.990382,41.992133393,-87.655850781,"(41.9921333926771, -87.65585078057141)"
SR22-00558832,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/06/2022 10:17:27 AM,04/06/2022 04:13:43 PM,04/06/2022 04:13:43 PM,400 E OHIO ST,,,60611,400,E,OHIO,ST,false,false,,,8,42,,R021,3,18,1834,7,,10,4,4,1179175.085377,1904355.816708,41.892852731,-87.61741095,"(41.89285273068607, -87.61741094955318)"
SR22-00557980,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/06/2022 08:58:16 AM,04/06/2022 03:16:52 PM,04/06/2022 03:16:52 PM,6806 S PRAIRIE AVE,,,60637,6806,S,PRAIRIE,AVE,false,false,,,69,6,,Q038,2,03,0322,9,,8,4,4,1179186.555438,1859866.240605,41.770769727,-87.618728027,"(41.77076972694052, -87.61872802722307)"
SR22-00557146,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,04/06/2022 07:32:05 AM,04/06/2022 03:40:48 PM,04/06/2022 03:40:48 PM,6726 S MAPLEWOOD AVE,,,60629,6726,S,MAPLEWOOD,AVE,false,false,,,66,17,,J038,3,08,0832,8,,7,4,4,1160457.75055,1859834.668174,41.7710896,-87.687381753,"(41.771089599773966, -87.68738175254363)"
SR22-00557084,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,04/06/2022 07:23:27 AM,04/06/2022 03:05:47 PM,04/06/2022 03:05:47 PM,8434 S WABASH AVE,,,60619,8434,S,WABASH,AVE,false,false,,,44,6,,Q042,3,06,0632,29,,7,4,4,1178074.761117,1848942.803328,41.740819841,-87.623133958,"(41.740819840815355, -87.62313395750273)"
SR22-00556829,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/06/2022 06:07:38 AM,04/06/2022 08:02:41 AM,04/06/2022 08:02:41 AM,5130 N ALBANY AVE,,,60625,5130,N,ALBANY,AVE,false,false,,,13,33,,I010,1,17,1713,18,,6,4,4,1154746.14255,1934072.777377,41.974922616,-87.706330779,"(41.97492261558221, -87.70633077927636)"
SR22-00556138,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,04/05/2022 09:27:04 PM,04/06/2022 03:15:58 PM,04/06/2022 03:15:58 PM,4547 S GREENWOOD AVE,,,60653,4547,S,GREENWOOD,AVE,false,false,,,39,4,,S032,2,02,0222,10,,21,3,4,1184450.789865,1874860.706602,41.811794143,-87.598962056,"(41.81179414269065, -87.59896205605294)"
SR22-00555842,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,04/05/2022 08:15:35 PM,04/06/2022 04:14:33 PM,04/06/2022 04:14:33 PM,1615 W BELLE PLAINE AVE,,,60613,1615,W,BELLE PLAINE,AVE,false,false,,,6,47,,L012,1,19,1912,25,,20,3,4,1164731.853992,1927222.119389,41.955917701,-87.669805206,"(41.95591770125958, -87.66980520627148)"
SR22-00555769,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,04/05/2022 07:50:13 PM,04/06/2022 08:02:05 AM,04/06/2022 08:02:05 AM,4349 N MONTICELLO AVE,,,60618,4349,N,MONTICELLO,AVE,false,false,,,16,35,,G012,2,17,1723,22,,19,3,4,1151300.371879,1928839.540266,41.960630773,-87.719140028,"(41.96063077305792, -87.71914002797479)"
SR22-00555356,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,04/05/2022 06:10:08 PM,04/06/2022 08:01:17 AM,04/06/2022 08:01:17 AM,3032 N SPAULDING AVE,,,60618,3032,N,SPAULDING,AVE,false,false,,,21,35,,H015,1,14,1412,1,,18,3,4,1153779.892637,1920136.286887,41.936699299,-87.710256627,"(41.93669929926403, -87.71025662661249)"
SR22-00555340,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/05/2022 06:06:23 PM,04/06/2022 08:00:19 AM,04/06/2022 08:00:19 AM,7724 W FARGO AVE,,,60631,7724,W,FARGO,AVE,false,false,,,9,41,,W104,1,16,1611,2,,18,3,4,1123791.33921,1948899.610787,42.01617421,-87.819836832,"(42.01617421009131, -87.8198368321809)"
SR22-00555220,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/05/2022 05:43:11 PM,04/06/2022 04:13:59 PM,04/06/2022 04:13:59 PM,612 W ALDINE AVE,,,60657,612,W,ALDINE,AVE,false,false,,,6,44,,O014,2,19,1925,37,,17,3,4,1171501.070486,1922250.790576,41.942129683,-87.645066924,"(41.942129683260916, -87.64506692444888)"
SR22-00555127,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/05/2022 05:25:51 PM,04/06/2022 04:15:45 PM,04/06/2022 04:15:45 PM,6541 N RICHMOND ST,,,60645,6541,N,RICHMOND,ST,false,false,,,2,50,,I006,1,24,2412,22,,17,3,4,1155550.899876,1943425.081676,42.00056959,-87.703118343,"(42.0005695901506, -87.70311834309192)"
SR22-00555115,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Mobile Device,04/05/2022 05:23:05 PM,04/06/2022 07:59:39 AM,04/06/2022 07:59:39 AM,3031 N DAVLIN CT,,,60618,3031,N,DAVLIN,CT,false,false,,,21,30,,G015,2,25,2523,25,,17,3,4,1149666.137565,1919830.85806,41.935942226,-87.725383268,"(41.935942225627656, -87.72538326795451)"
SR22-00554778,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/05/2022 04:18:40 PM,04/06/2022 07:57:33 AM,04/06/2022 07:57:33 AM,6231 N TALMAN AVE,,,60659,6231,N,TALMAN,AVE,false,false,,,2,50,,J007,1,24,2413,29,,16,3,4,1157608.297487,1941403.019438,41.994979168,-87.69560497,"(41.99497916841333, -87.69560497022873)"
SR22-00554514,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,04/05/2022 03:44:22 PM,04/06/2022 07:59:09 AM,04/06/2022 07:59:09 AM,4401 W PETERSON AVE,,,60646,4401,W,PETERSON,AVE,false,false,,,12,39,,E008,1,17,1711,37,,15,3,4,1145915.220156,1939425.356734,41.989783234,-87.738668569,"(41.98978323357719, -87.7386685688803)"
SR22-00554377,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,04/05/2022 03:28:54 PM,04/06/2022 07:58:10 AM,04/06/2022 07:58:10 AM,1825 N WHIPPLE ST,,,60647,1825,N,WHIPPLE,ST,false,false,,,22,1,,I018,2,14,1421,20,,15,3,4,1155654.5638,1912088.198859,41.914577121,-87.703584169,"(41.914577120521855, -87.70358416949601)"
